ID_Incendio,Real_Operacionais_Man,Previsto_Operacionais_Man,Erro_Operacionais_Man,Real_Meios_Terrestres,Previsto_Meios_Terrestres,Erro_Meios_Terrestres,Real_Meios_Aereos,Previsto_Meios_Aereos,Erro_Meios_Aereos
2021030052380,5,6,1,2,2,0,0,0,0
20250869185,6,5,-1,2,2,0,0,0,0
2019010059688,8,6,-2,2,2,0,0,0,0
2022020020033,4,6,2,2,2,0,0,0,0
2019170005241,9,4,-5,3,1,-2,0,0,0
2021010054646,4,5,1,3,2,-1,0,0,0
2020030063857,5,6,1,1,2,1,0,0,0
20230349006,3,5,2,1,2,1,0,0,0
2021030062251,3,6,3,2,2,0,0,0,0
2020130138893,10,6,-4,2,1,-1,0,0,0
2019090024634,19,6,-13,6,2,-4,0,0,0
2019170000348,9,5,-4,3,1,-2,0,0,0
20240492300,9,5,-4,4,2,-2,0,0,0
2019020020185,7,4,-3,2,2,0,0,0,0
2021130170137,5,5,0,1,1,0,0,0,0
2021170030665,13,5,-8,4,1,-3,0,0,0
2019100041687,13,4,-9,4,2,-2,0,0,0
2022030073015,5,5,0,2,2,0,0,0,0
2021130103227,6,5,-1,2,1,-1,0,0,0
2020010057213,14,6,-8,4,2,-2,0,0,0
2020040023939,7,6,-1,2,2,0,0,0,0
2019130152348,2,5,3,1,2,1,0,0,0
2022130074898,6,5,-1,1,1,0,0,0,0
2019100020311,12,5,-7,3,2,-1,0,0,0
2019130102646,9,6,-3,3,2,-1,0,0,0
2021010064588,2,6,4,1,2,1,0,0,0
2021150087989,11,6,-5,3,2,-1,0,0,0
2019130171872,5,5,0,1,1,0,0,0,0
20230164538,3,5,2,1,1,0,0,0,0
2021040007178,9,5,-4,3,2,-1,0,0,0
20251132107,5,5,0,1,1,0,0,0,0
20230976860,18,5,-13,4,2,-2,0,0,0
2020130113515,5,5,0,1,1,0,0,0,0
2019140030366,7,6,-1,2,2,0,0,0,0
2022130124803,5,5,0,1,1,0,0,0,0
2019170007481,5,5,0,1,1,0,0,0,0
2022130058573,5,5,0,2,1,-1,0,0,0
2021170031533,10,6,-4,2,1,-1,0,0,0
2019030058340,5,6,1,1,1,0,0,0,0
2021030090530,4,5,1,1,1,0,0,0,0
2020130125164,8,5,-3,2,2,0,0,0,0
20251393857,3,5,2,1,2,1,0,0,0
2021130047963,5,5,0,3,1,-2,0,0,0
2019130154669,7,7,0,2,2,0,0,0,0
20230802102,5,5,0,1,1,0,0,0,0
2021130115250,5,5,0,1,2,1,0,0,0
2021140028783,2,6,4,1,2,1,0,0,0
20231025013,6,5,-1,3,2,-1,0,0,0
2021160001915,3,4,1,1,2,1,0,0,0
20241076086,15,7,-8,5,2,-3,0,0,0
2020130078110,4,5,1,1,1,0,0,0,0
2021160008639,9,5,-4,3,2,-1,0,0,0
20251050426,5,5,0,1,1,0,0,0,0
2022130023285,12,5,-7,5,1,-4,0,0,0
20250878894,5,5,0,1,1,0,0,0,0
2022160026449,9,5,-4,2,2,0,0,0,0
2021020015590,15,5,-10,4,2,-2,0,0,0
2021130163386,5,4,-1,1,1,0,0,0,0
2021030018443,2,4,2,1,1,0,0,0,0
20250996481,2,4,2,1,2,1,0,0,0
20240472406,1,6,5,1,2,1,0,0,0
2019150053464,9,7,-2,3,2,-1,0,0,0
20250970764,8,5,-3,2,1,-1,0,0,0
2021170000954,2,5,3,1,1,0,0,0,0
2019070018497,7,3,-4,2,2,0,0,0,0
2019030040409,5,5,0,1,1,0,0,0,0
2019030025401,7,5,-2,2,2,0,0,0,0
20251220378,2,5,3,1,1,0,0,0,0
20230254691,5,5,0,1,2,1,0,0,0
20251133420,12,5,-7,3,2,-1,0,0,0
2019080032319,2,6,4,1,3,2,0,0,0
20251118632,5,5,0,1,2,1,0,0,0
2022030060080,5,6,1,1,2,1,0,0,0
2019010077658,7,5,-2,2,2,0,0,0,0
2019130153017,6,6,0,1,1,0,0,0,0
2021160033962,3,4,1,1,1,0,0,0,0
20230503115,2,4,2,1,2,1,0,0,0
20250921410,4,5,1,2,2,0,0,0,0
20230600491,6,5,-1,3,2,-1,0,0,0
20241187597,6,5,-1,2,2,0,0,0,0
2019120018712,2,5,3,1,2,1,0,0,0
2019020023848,5,5,0,3,2,-1,0,0,0
2019180039788,19,6,-13,5,2,-3,0,0,0
2020130091607,1,6,5,1,2,1,0,0,0
2020130105830,5,5,0,1,2,1,0,0,0
20240662013,10,5,-5,2,1,-1,0,0,0
2021050021703,6,5,-1,2,2,0,0,0,0
2019010068745,5,6,1,1,2,1,0,0,0
20230253505,7,5,-2,2,2,0,0,0,0
20230596844,5,5,0,1,2,1,0,0,0
2020010075900,6,5,-1,2,1,-1,0,0,0
2019180049905,2,5,3,1,2,1,0,0,0
2020160021937,5,5,0,1,1,0,0,0,0
2021140039710,5,5,0,1,2,1,0,0,0
2020130116827,5,5,0,1,1,0,0,0,0
2019130156630,5,5,0,1,1,0,0,0,0
2019160020434,5,5,0,1,2,1,0,0,0
2019100012469,15,6,-9,5,2,-3,0,0,0
2021030036954,5,5,0,1,2,1,0,0,0
2021130047651,3,5,2,1,1,0,0,0,0
20240461987,2,5,3,1,2,1,0,0,0
2022050014008,2,5,3,1,2,1,0,0,0
2020160012802,9,6,-3,3,2,-1,0,0,0
20250799592,5,5,0,1,2,1,0,0,0
20250842369,13,4,-9,4,2,-2,0,0,0
2022030035396,6,5,-1,2,1,-1,0,0,0
2022100005323,7,7,0,2,2,0,0,0,0
2020170027958,4,5,1,1,1,0,0,0,0
2020160026139,8,5,-3,2,1,-1,0,0,0
2021180037614,7,6,-1,2,2,0,0,0,0
2022080038984,8,4,-4,3,2,-1,0,0,0
2020130128883,12,6,-6,3,1,-2,0,0,0
20231054896,5,6,1,1,1,0,0,0,0
2021010067365,6,5,-1,2,1,-1,0,0,0
2022030083982,4,5,1,1,2,1,0,0,0
2019070000657,5,5,0,2,2,0,0,0,0
20251316989,5,5,0,1,1,0,0,0,0
20241162515,5,5,0,2,1,-1,0,0,0
2022110140598,5,5,0,1,1,0,0,0,0
20240975672,5,4,-1,1,2,1,0,0,0
2019130119759,5,5,0,1,1,0,0,0,0
2022040010226,4,6,2,2,2,0,0,0,0
2021050012550,8,5,-3,3,2,-1,0,0,0
2022160007688,3,4,1,1,1,0,0,0,0
2022110179461,14,6,-8,4,2,-2,0,0,0
20240554047,2,5,3,1,2,1,0,0,0
2022100033759,7,6,-1,2,2,0,0,0,0
2019020026767,2,5,3,1,2,1,0,0,0
2021140038670,15,5,-10,5,2,-3,0,0,0
2020140038116,5,5,0,1,2,1,0,0,0
2022180009839,7,5,-2,2,2,0,0,0,0
20251079616,2,5,3,1,2,1,0,0,0
20230829270,9,5,-4,4,1,-3,0,0,0
2019130117133,4,5,1,1,1,0,0,0,0
2020160022662,5,4,-1,2,1,-1,0,0,0
20240502806,5,5,0,1,2,1,0,0,0
20251109590,2,5,3,1,2,1,0,0,0
2019030036823,2,5,3,1,1,0,0,0,0
2021010016778,3,6,3,1,2,1,0,0,0
2022180018109,5,6,1,1,1,0,0,0,0
20240426037,6,6,0,1,2,1,0,0,0
2021180043585,7,5,-2,2,2,0,0,0,0
20240672670,9,5,-4,3,2,-1,0,0,0
20250801003,7,5,-2,2,1,-1,0,0,0
20250990928,2,4,2,1,2,1,0,0,0
2020130109732,5,4,-1,1,1,0,0,0,0
2020030053815,5,6,1,1,2,1,0,0,0
20240640618,6,5,-1,2,1,-1,0,0,0
20251111602,12,5,-7,4,2,-2,0,0,0
20250965604,19,6,-13,5,2,-3,0,0,0
20230852957,5,4,-1,3,2,-1,0,0,0
20251040950,5,5,0,1,1,0,0,0,0
20240934451,4,5,1,2,2,0,0,0,0
20241024207,10,7,-3,2,1,-1,0,0,0
2019030016623,20,5,-15,7,2,-5,0,0,0
2022180052376,5,6,1,1,2,1,0,0,0
2019090026756,5,5,0,1,2,1,0,0,0
2022110132057,5,6,1,1,2,1,0,0,0
2019170005422,16,6,-10,5,2,-3,0,0,0
20240762568,12,5,-7,3,1,-2,0,0,0
2021050023282,2,5,3,1,2,1,0,0,0
20240643103,5,6,1,1,2,1,0,0,0
2021140045108,10,6,-4,2,2,0,0,0,0
2019150068387,5,5,0,1,2,1,0,0,0
2019080015438,10,5,-5,4,2,-2,0,0,0
2021110114290,5,7,2,1,2,1,0,0,0
20230154466,4,5,1,1,2,1,0,0,0
20251120818,4,5,1,2,2,0,0,0,0
2022050022411,2,5,3,1,1,0,0,0,0
2019110191043,14,6,-8,5,2,-3,0,0,0
20241131667,2,4,2,1,2,1,0,0,0
2021070013181,7,5,-2,2,2,0,0,0,0
2021110102129,2,6,4,1,2,1,0,0,0
2020170013505,9,6,-3,2,2,0,0,0,0
2022130022564,4,6,2,1,2,1,0,0,0
2019060042530,18,5,-13,5,2,-3,0,0,0
2019130153602,5,7,2,1,2,1,0,0,0
2020130067498,5,5,0,1,1,0,0,0,0
2019130151038,2,6,4,1,2,1,0,0,0
2019060034760,5,6,1,1,2,1,0,0,0
2020100032169,2,5,3,1,2,1,0,0,0
2019060033885,29,6,-23,7,2,-5,0,0,0
2019010075086,7,5,-2,2,1,-1,0,0,0
20230805127,2,5,3,1,2,1,0,0,0
20250778791,5,4,-1,1,1,0,0,0,0
2019120018051,2,4,2,1,2,1,0,0,0
2019010026115,5,6,1,1,2,1,0,0,0
20250915320,2,5,3,1,2,1,0,0,0
2022030060713,5,5,0,1,1,0,0,0,0
2021130044755,12,6,-6,5,2,-3,0,0,0
2020140034711,25,3,-22,7,1,-6,0,0,0
20230401856,7,5,-2,2,1,-1,0,0,0
2020130118950,7,5,-2,2,1,-1,0,0,0
2022170008987,6,6,0,2,2,0,0,0,0
2019130150514,2,6,4,1,2,1,0,0,0
2019130152112,5,5,0,1,1,0,0,0,0
2022040002889,5,5,0,2,2,0,0,0,0
2019010072594,5,6,1,2,2,0,0,0,0
2020180026179,5,7,2,1,2,1,0,0,0
2021170025640,12,7,-5,3,2,-1,0,0,0
20231212065,1,6,5,1,2,1,0,0,0
2022070012531,7,5,-2,2,2,0,0,0,0
2019110143979,10,6,-4,2,1,-1,0,0,0
20240931822,5,3,-2,1,1,0,0,0,0
20241458225,7,5,-2,2,2,0,0,0,0
20230747161,2,6,4,1,2,1,0,0,0
2021160018041,10,6,-4,2,2,0,0,0,0
2022090031048,4,6,2,2,2,0,0,0,0
2021040008207,6,6,0,3,2,-1,0,0,0
20230865078,5,5,0,1,2,1,0,0,0
2019120010293,3,4,1,1,2,1,0,0,0
2022030062340,6,5,-1,2,1,-1,0,0,0
2022090027050,5,6,1,1,2,1,0,0,0
20230887847,5,4,-1,1,1,0,0,0,0
20241158870,5,5,0,1,1,0,0,0,0
2019060032379,10,4,-6,2,2,0,0,0,0
2021150055387,4,6,2,3,2,-1,0,0,0
20250067071,5,4,-1,1,1,0,0,0,0
2020030063673,5,7,2,1,2,1,0,0,0
20250997188,2,4,2,1,2,1,0,0,0
20251104980,5,5,0,1,1,0,0,0,0
2019040028480,15,8,-7,4,3,-1,0,0,0
2019010080525,5,6,1,1,2,1,0,0,0
2022180025219,7,5,-2,2,1,-1,0,0,0
2022110130684,7,6,-1,2,2,0,0,0,0
2020150067270,7,6,-1,2,2,0,0,0,0
2020140054630,6,5,-1,2,1,-1,0,0,0
20250968772,9,3,-6,3,1,-2,0,0,0
2020030046627,1,2,1,1,1,0,0,0,0
2021110132394,5,5,0,1,2,1,0,0,0
20230514287,4,5,1,2,1,-1,0,0,0
2020130105946,2,5,3,1,2,1,0,0,0
2021090026253,5,7,2,1,2,1,0,0,0
20250806989,7,5,-2,2,1,-1,0,0,0
20250927860,5,6,1,1,2,1,0,0,0
2021130092912,3,5,2,1,1,0,0,0,0
2019030060932,9,6,-3,3,2,-1,0,0,0
2019160006436,10,4,-6,2,1,-1,0,0,0
2021160034190,4,4,0,2,1,-1,0,0,0
2020020018484,5,5,0,1,2,1,0,0,0
20251402765,5,6,1,1,2,1,0,0,0
2020130097131,2,7,5,1,2,1,0,0,0
2019030027582,7,5,-2,2,2,0,0,0,0
2021130128283,5,6,1,1,2,1,0,0,0
2020130140769,5,5,0,1,1,0,0,0,0
2020180033022,20,6,-14,4,2,-2,0,0,0
2022010082937,9,6,-3,3,2,-1,0,0,0
20230175963,2,6,4,1,2,1,0,0,0
20230834543,2,5,3,1,2,1,0,0,0
2019160010163,3,5,2,1,2,1,0,0,0
20230453574,2,5,3,1,2,1,0,0,0
20230975461,5,6,1,1,1,0,0,0,0
2022170009488,10,6,-4,3,2,-1,0,0,0
2020150054445,1,4,3,1,2,1,0,0,0
2020140054638,5,5,0,1,1,0,0,0,0
20251061221,5,5,0,1,1,0,0,0,0
2022030061948,16,5,-11,4,2,-2,0,0,0
2020040021131,2,5,3,1,2,1,0,0,0
2019180018013,17,6,-11,5,2,-3,0,0,0
2022130055145,5,5,0,2,1,-1,0,0,0
2019170005199,8,5,-3,3,1,-2,0,0,0
20240490273,5,4,-1,1,1,0,0,0,0
2022100013348,6,5,-1,2,2,0,0,0,0
2021130184194,3,4,1,1,1,0,0,0,0
20251059269,2,5,3,1,1,0,0,0,0
20231021149,4,6,2,1,1,0,0,0,0
2019100030180,7,5,-2,2,1,-1,0,0,0
2020050025226,5,5,0,1,2,1,0,0,0
2022030006366,3,5,2,1,2,1,0,0,0
2021010053169,14,7,-7,4,2,-2,0,0,0
20250864043,7,5,-2,1,1,0,0,0,0
20240812097,15,7,-8,3,2,-1,0,0,0
2021030031679,8,5,-3,2,1,-1,0,0,0
2022170020784,14,7,-7,4,2,-2,0,0,0
2019130076392,7,5,-2,1,2,1,0,0,0
2021170006916,1,6,5,1,2,1,0,0,0
2019030025467,3,5,2,1,2,1,0,0,0
2020010075258,7,6,-1,2,2,0,0,0,0
2021180003489,7,5,-2,2,2,0,0,0,0
20251250790,4,5,1,2,2,0,0,0,0
20251210067,5,5,0,1,2,1,0,0,0
2019070010623,2,4,2,1,2,1,0,0,0
20251183490,9,5,-4,3,2,-1,0,0,0
2022050021538,5,4,-1,1,2,1,0,0,0
20240157167,4,5,1,2,1,-1,0,0,0
2021030062098,5,6,1,1,2,1,0,0,0
2019010077080,4,6,2,1,1,0,0,0,0
20231255222,12,5,-7,3,1,-2,0,0,0
2020030063064,6,5,-1,2,2,0,0,0,0
20241100091,5,4,-1,1,1,0,0,0,0
2022130118164,8,5,-3,3,1,-2,0,0,0
2019010067194,12,6,-6,3,2,-1,0,0,0
2022180004082,5,5,0,1,1,0,0,0,0
2020130072691,5,5,0,2,1,-1,0,0,0
2020160014699,7,5,-2,2,2,0,0,0,0
20230968353,2,7,5,1,2,1,0,0,0
20230893712,7,5,-2,2,2,0,0,0,0
2020180043764,11,8,-3,3,2,-1,0,0,0
2019030067584,6,6,0,2,2,0,0,0,0
20250424200,4,4,0,1,1,0,0,0,0
20230927757,5,5,0,1,2,1,0,0,0
2022010080446,10,5,-5,3,2,-1,0,0,0
2019030052033,6,7,1,0,1,1,1,0,-1
2020030050124,5,6,1,1,2,1,0,0,0
2022130120820,10,6,-4,2,1,-1,0,0,0
20251479379,2,4,2,1,2,1,0,0,0
2021100056799,7,4,-3,2,1,-1,0,0,0
2020080036573,8,4,-4,2,2,0,0,0,0
20251009114,5,5,0,1,1,0,0,0,0
20230169231,5,5,0,1,1,0,0,0,0
2020130105636,5,6,1,1,2,1,0,0,0
2021130040740,5,4,-1,1,1,0,0,0,0
2022130135332,5,5,0,1,1,0,0,0,0
2022130159435,10,6,-4,1,1,0,0,0,0
2022170003199,21,5,-16,6,2,-4,0,0,0
2021180042913,2,5,3,1,1,0,0,0,0
20240741017,9,6,-3,3,2,-1,0,0,0
2022030075466,10,5,-5,2,1,-1,0,0,0
20230171115,10,4,-6,2,1,-1,0,0,0
20251143899,5,4,-1,2,2,0,0,0,0
2022010016447,4,5,1,1,1,0,0,0,0
2020080036646,7,4,-3,2,2,0,0,0,0
20241525159,5,5,0,1,2,1,0,0,0
2019020015377,19,8,-11,5,2,-3,0,0,0
2022150063955,5,6,1,1,2,1,0,0,0
20250007582,7,4,-3,2,1,-1,0,0,0
2019020020836,17,5,-12,4,2,-2,0,0,0
2021030063874,6,5,-1,2,2,0,0,0,0
2022130143570,5,6,1,1,2,1,0,0,0
2022170011485,4,4,0,1,1,0,0,0,0
20250997443,7,5,-2,2,2,0,0,0,0
2019010003388,7,5,-2,2,2,0,0,0,0
2022030011482,3,5,2,1,2,1,0,0,0
20230208273,7,5,-2,2,2,0,0,0,0
20230150261,5,4,-1,2,1,-1,0,0,0
2022130138610,5,6,1,1,1,0,0,0,0
20230272213,3,5,2,1,1,0,0,0,0
20241078459,5,5,0,1,1,0,0,0,0
2019130155533,8,5,-3,4,2,-2,0,0,0
2019150094323,2,4,2,1,1,0,0,0,0
20240157719,5,6,1,1,2,1,0,0,0
20250989226,2,4,2,1,1,0,0,0,0
2020170020941,10,6,-4,2,1,-1,0,0,0
20241057080,4,6,2,1,1,0,0,0,0
2020010064875,6,6,0,4,2,-2,0,0,0
20230756855,5,6,1,1,1,0,0,0,0
2020030050060,5,5,0,1,1,0,0,0,0
20230949582,2,5,3,1,2,1,0,0,0
2019180047853,7,8,1,2,2,0,0,0,0
20230567379,4,5,1,2,2,0,0,0,0
20250353971,5,4,-1,1,2,1,0,0,0
2020130123192,5,6,1,1,1,0,0,0,0
20250992261,7,4,-3,2,1,-1,0,0,0
2019100038341,5,6,1,1,2,1,0,0,0
2020110145026,2,6,4,1,2,1,0,0,0
2020130118868,5,5,0,2,1,-1,0,0,0
20250585537,4,5,1,1,1,0,0,0,0
20241158503,4,4,0,1,1,0,0,0,0
2021040026561,14,6,-8,4,2,-2,0,0,0
20241146971,8,6,-2,2,2,0,0,0,0
20230211798,5,6,1,2,2,0,0,0,0
2022090029869,5,6,1,1,2,1,0,0,0
2021180003934,2,4,2,1,1,0,0,0,0
2022130131163,5,6,1,1,1,0,0,0,0
20231242317,10,5,-5,2,2,0,0,0,0
2021140052871,9,6,-3,3,2,-1,0,0,0
2022180039646,5,5,0,1,2,1,0,0,0
2021130061173,5,5,0,1,1,0,0,0,0
2021170031656,14,6,-8,3,1,-2,0,0,0
2019080047381,8,6,-2,3,2,-1,0,0,0
2019130113649,7,6,-1,2,1,-1,0,0,0
2019060031513,14,6,-8,4,2,-2,0,0,0
2019090023286,25,6,-19,5,2,-3,1,0,-1
2019090030353,4,7,3,1,2,1,0,0,0
2019130099816,6,5,-1,2,2,0,0,0,0
2022170025014,10,6,-4,2,2,0,0,0,0
2022110152373,5,5,0,1,2,1,0,0,0
2022130120430,10,5,-5,2,1,-1,0,0,0
20240350291,4,5,1,2,2,0,0,0,0
20240633919,4,7,3,2,2,0,0,0,0
2020160025392,8,5,-3,2,1,-1,0,0,0
20240620924,5,5,0,0,2,2,0,0,0
2020010049686,1,4,3,1,2,1,0,0,0
20251111738,6,4,-2,2,2,0,0,0,0
2020120014242,5,5,0,3,2,-1,0,0,0
20230116397,2,5,3,1,2,1,0,0,0
2022110081090,7,5,-2,2,2,0,0,0,0
2019060034201,11,5,-6,2,2,0,0,0,0
20231010792,7,6,-1,2,1,-1,0,0,0
20230567144,4,5,1,1,2,1,0,0,0
20240768788,10,6,-4,3,2,-1,0,0,0
2020160026077,7,5,-2,2,2,0,0,0,0
2020130109069,5,4,-1,1,1,0,0,0,0
20241162820,6,6,0,0,2,2,1,0,-1
2019170020739,5,6,1,1,2,1,0,0,0
2019180040847,9,7,-2,3,2,-1,0,0,0
20241033409,8,6,-2,3,2,-1,0,0,0
2021140037590,14,5,-9,4,2,-2,0,0,0
2019100050599,12,8,-4,3,2,-1,0,0,0
20230221643,5,6,1,2,2,0,0,0,0
20230259226,6,6,0,1,2,1,0,0,0
2020130180091,6,4,-2,1,1,0,0,0,0
2022130159314,5,5,0,1,1,0,0,0,0
2021010049138,5,7,2,1,2,1,0,0,0
2019030001619,6,5,-1,2,1,-1,0,0,0
2021030023425,7,5,-2,2,1,-1,0,0,0
2020130106163,6,5,-1,1,1,0,0,0,0
20240958424,2,6,4,1,2,1,0,0,0
2022130126413,5,5,0,1,1,0,0,0,0
20250880720,5,6,1,1,2,1,0,0,0
20230993843,10,5,-5,2,2,0,0,0,0
2021120017211,7,6,-1,2,2,0,0,0,0
20230181464,2,5,3,1,1,0,0,0,0
2021140024362,2,5,3,1,2,1,0,0,0
20251205830,12,5,-7,4,1,-3,0,0,0
2022130175958,5,6,1,1,1,0,0,0,0
2020180030034,7,4,-3,2,2,0,0,0,0
2019010053636,7,6,-1,2,2,0,0,0,0
2022120002742,7,5,-2,2,2,0,0,0,0
20251441216,2,5,3,1,2,1,0,0,0
2020010052509,9,5,-4,3,1,-2,0,0,0
2019040026998,2,5,3,1,2,1,0,0,0
2022080025439,2,6,4,2,2,0,0,0,0
20251053454,5,5,0,1,1,0,0,0,0
2022030070883,12,6,-6,3,2,-1,0,0,0
20240936672,2,4,2,1,1,0,0,0,0
2020040019968,6,4,-2,2,1,-1,0,0,0
2019060041024,5,5,0,1,2,1,0,0,0
2019060021743,14,6,-8,3,2,-1,0,0,0
2022130166939,16,6,-10,4,2,-2,0,0,0
2020130110511,5,5,0,1,2,1,0,0,0
2021010082583,8,5,-3,3,2,-1,0,0,0
2021120009934,7,7,0,2,2,0,0,0,0
2020130112819,4,5,1,2,1,-1,0,0,0
20231085012,6,5,-1,3,2,-1,0,0,0
20240960811,2,6,4,1,2,1,0,0,0
2020070013851,2,4,2,1,1,0,0,0,0
2019050020764,5,5,0,1,2,1,0,0,0
2021160023982,5,5,0,1,2,1,0,0,0
2021030021209,6,5,-1,2,2,0,0,0,0
2022010068982,9,6,-3,3,2,-1,0,0,0
20230981331,16,6,-10,2,2,0,1,0,-1
2021150046408,5,5,0,1,2,1,0,0,0
2019160010205,6,5,-1,2,1,-1,0,0,0
20250777302,2,7,5,1,3,2,0,0,0
2021030022920,7,4,-3,2,2,0,0,0,0
2021130146891,5,6,1,1,1,0,0,0,0
20250890246,5,5,0,1,1,0,0,0,0
2020140027425,7,7,0,2,2,0,0,0,0
2020130111949,5,5,0,1,1,0,0,0,0
2020130138301,5,5,0,1,1,0,0,0,0
2022140044489,3,4,1,2,2,0,0,0,0
2022180061245,2,7,5,1,2,1,0,0,0
20230996743,5,5,0,1,2,1,0,0,0
20240610667,7,5,-2,2,2,0,0,0,0
20230732190,5,6,1,1,2,1,0,0,0
20251030693,5,5,0,1,2,1,0,0,0
20250813928,5,5,0,1,1,0,0,0,0
20230888572,7,5,-2,2,1,-1,0,0,0
20250798118,5,4,-1,1,1,0,0,0,0
2019060041034,2,6,4,1,2,1,0,0,0
2021040028838,6,5,-1,2,2,0,0,0,0
2022160004072,2,4,2,1,2,1,0,0,0
2019060028417,13,7,-6,2,2,0,1,0,-1
2022130100767,5,5,0,1,2,1,0,0,0
2022180051348,2,5,3,1,2,1,0,0,0
2021130154558,2,5,3,1,1,0,0,0,0
2022140024449,4,5,1,2,2,0,0,0,0
2020130114314,7,5,-2,2,1,-1,0,0,0
2021180063263,5,5,0,1,2,1,0,0,0
2022130135947,7,5,-2,2,1,-1,0,0,0
2019110179377,7,5,-2,2,2,0,0,0,0
20250018419,3,5,2,1,1,0,0,0,0
2019010027241,12,6,-6,3,2,-1,0,0,0
2019070013451,19,11,-8,5,3,-2,0,0,0
2020170028057,9,5,-4,2,1,-1,0,0,0
20250959447,7,6,-1,2,2,0,0,0,0
20240467459,6,5,-1,2,2,0,0,0,0
20250976122,5,5,0,1,1,0,0,0,0
2022170011414,10,5,-5,2,1,-1,0,0,0
2022010033316,2,5,3,1,1,0,0,0,0
2019120013342,33,8,-25,10,3,-7,0,0,0
2022060037242,3,5,2,2,2,0,0,0,0
20250539156,3,4,1,1,1,0,0,0,0
2019080051020,2,5,3,1,2,1,0,0,0
2019150064831,4,5,1,1,3,2,0,0,0
20231241984,4,5,1,1,1,0,0,0,0
2022170011232,13,6,-7,3,2,-1,0,0,0
2020130079876,5,5,0,1,1,0,0,0,0
2022050017951,2,5,3,1,2,1,0,0,0
2022050019430,5,3,-2,3,2,-1,0,0,0
2021170008441,5,6,1,1,2,1,0,0,0
20241136807,10,5,-5,3,2,-1,0,0,0
20251120175,5,5,0,1,1,0,0,0,0
20230367294,2,5,3,1,2,1,0,0,0
2020130114203,5,4,-1,1,1,0,0,0,0
2019140034453,7,5,-2,2,2,0,0,0,0
2022090011455,5,5,0,2,2,0,0,0,0
20251011024,2,5,3,1,2,1,0,0,0
20231593702,4,5,1,1,1,0,0,0,0
2021130048154,14,6,-8,5,2,-3,0,0,0
2022030061154,5,5,0,1,1,0,0,0,0
20230951069,2,4,2,1,1,0,0,0,0
2022170024816,11,6,-5,4,2,-2,0,0,0
2019030002124,2,4,2,1,1,0,0,0,0
2020040014082,5,7,2,2,2,0,0,0,0
20250410070,2,5,3,1,2,1,0,0,0
2022110145044,7,6,-1,2,2,0,0,0,0
20250858231,1,5,4,1,2,1,0,0,0
2021100067406,6,6,0,2,2,0,0,0,0
2022030085868,5,5,0,1,1,0,0,0,0
2022130121998,5,5,0,1,2,1,0,0,0
2022180050085,5,5,0,1,2,1,0,0,0
2021180013454,5,5,0,1,1,0,0,0,0
2019030026784,6,4,-2,1,1,0,0,0,0
2020030053695,8,5,-3,2,2,0,0,0,0
20250705222,7,4,-3,2,1,-1,0,0,0
2020010067413,6,5,-1,2,1,-1,0,0,0
20230367416,6,6,0,3,2,-1,0,0,0
2020130102390,1,2,1,1,1,0,0,0,0
2022050021556,5,4,-1,1,1,0,0,0,0
2022160021543,7,4,-3,2,2,0,0,0,0
2019060037306,4,6,2,2,2,0,0,0,0
