ID_Incendio,Real_Operacionais_Man,Previsto_Operacionais_Man,Erro_Operacionais_Man,Real_Meios_Terrestres,Previsto_Meios_Terrestres,Erro_Meios_Terrestres,Real_Meios_Aereos,Previsto_Meios_Aereos,Erro_Meios_Aereos
2021130127304,7,5,-2,2,2,0,0,0,0
20230489303,7,5,-2,2,2,0,0,0,0
2021030063230,10,6,-4,2,2,0,0,0,0
20231165908,8,5,-3,3,2,-1,0,0,0
2020180038215,1,6,5,1,2,1,0,0,0
2019050023076,1,4,3,1,2,1,0,0,0
20230367085,5,5,0,2,2,0,0,0,0
20251394080,6,5,-1,3,1,-2,0,0,0
20230626263,2,4,2,1,1,0,0,0,0
2019180050929,4,6,2,2,2,0,0,0,0
2020030048473,5,6,1,1,2,1,0,0,0
20241127620,4,6,2,1,2,1,0,0,0
2022180040860,18,5,-13,6,2,-4,0,0,0
2019180049702,10,6,-4,2,2,0,0,0,0
2022110190371,11,6,-5,4,2,-2,0,0,0
20250847564,5,6,1,1,2,1,0,0,0
2019010024224,5,5,0,1,2,1,0,0,0
2022180050706,12,4,-8,4,1,-3,0,0,0
20230715325,4,6,2,2,2,0,0,0,0
2019120008029,6,5,-1,2,2,0,0,0,0
2019070019636,7,5,-2,2,2,0,0,0,0
20250965999,2,5,3,1,2,1,0,0,0
2022080006811,7,5,-2,2,2,0,0,0,0
20251073457,16,5,-11,5,2,-3,0,0,0
2020150051772,2,4,2,1,2,1,0,0,0
2020130136644,4,6,2,2,1,-1,0,0,0
2020110186783,2,5,3,1,1,0,0,0,0
2022020019905,5,4,-1,1,2,1,0,0,0
2019030070877,5,5,0,1,1,0,0,0,0
2022170002315,4,4,0,1,1,0,0,0,0
20250853041,10,4,-6,3,2,-1,0,0,0
2021160006679,3,4,1,1,1,0,0,0,0
20250838551,3,4,1,1,1,0,0,0,0
20241150430,5,5,0,1,2,1,0,0,0
2022100024006,7,6,-1,2,2,0,0,0,0
2019130053603,7,6,-1,2,1,-1,0,0,0
20241023995,8,7,-1,3,2,-1,0,0,0
2019180042933,2,5,3,1,2,1,0,0,0
2022130142388,5,6,1,1,1,0,0,0,0
2020030047184,1,4,3,1,2,1,0,0,0
2020030044422,10,5,-5,2,2,0,0,0,0
20241178452,5,5,0,1,2,1,0,0,0
2022130130392,5,5,0,1,1,0,0,0,0
2022130017341,14,4,-10,3,1,-2,0,0,0
20250890359,2,5,3,1,2,1,0,0,0
20240601514,2,6,4,1,2,1,0,0,0
2021120012796,4,5,1,2,2,0,0,0,0
2022130119873,12,5,-7,2,1,-1,0,0,0
2021020018890,2,5,3,1,2,1,0,0,0
20241088949,10,5,-5,2,1,-1,0,0,0
20251061220,2,5,3,1,2,1,0,0,0
2022140019159,5,6,1,2,2,0,0,0,0
2022170008965,2,6,4,1,1,0,0,0,0
2021130039107,8,5,-3,3,2,-1,0,0,0
2021150004137,2,5,3,1,3,2,0,0,0
20230181464,2,4,2,1,1,0,0,0,0
2022030011234,4,5,1,1,1,0,0,0,0
2022140035091,5,5,0,1,2,1,0,0,0
20250671439,2,6,4,1,2,1,0,0,0
2020110188105,7,6,-1,2,2,0,0,0,0
2020030063064,6,5,-1,2,2,0,0,0,0
20240924863,2,5,3,1,2,1,0,0,0
2021030031679,8,5,-3,2,1,-1,0,0,0
20241526014,2,4,2,1,1,0,0,0,0
2020130131652,2,6,4,1,2,1,0,0,0
20241040787,1,6,5,1,2,1,0,0,0
2021110245642,3,5,2,1,2,1,0,0,0
2019140042933,11,5,-6,3,2,-1,1,0,-1
2019120019993,2,5,3,1,2,1,0,0,0
2019130043460,4,5,1,1,2,1,0,0,0
2020130104693,5,5,0,1,1,0,0,0,0
20230589941,9,4,-5,3,2,-1,0,0,0
2022130089578,5,5,0,2,2,0,0,0,0
20241127262,5,5,0,1,2,1,0,0,0
2020090016436,7,6,-1,2,2,0,0,0,0
20251086379,2,5,3,1,2,1,0,0,0
2021010044875,7,6,-1,3,2,-1,0,0,0
2021110140700,8,6,-2,2,2,0,0,0,0
2019080012540,6,4,-2,2,2,0,0,0,0
2021010047598,7,6,-1,2,2,0,0,0,0
2022130151779,5,5,0,1,1,0,0,0,0
2020030064126,5,5,0,1,1,0,0,0,0
2020170023459,5,6,1,1,2,1,0,0,0
2020130133258,5,6,1,1,1,0,0,0,0
20251072306,5,5,0,1,2,1,0,0,0
20230404031,2,5,3,1,1,0,0,0,0
2021140067791,7,5,-2,2,2,0,0,0,0
2022130117803,5,5,0,1,1,0,0,0,0
20230571994,4,5,1,2,2,0,0,0,0
2022140049901,22,6,-16,6,2,-4,0,0,0
2021170029911,1,6,5,1,2,1,0,0,0
2021110086781,6,5,-1,1,1,0,0,0,0
2019090018607,9,6,-3,3,2,-1,0,0,0
2020130095436,5,5,0,1,1,0,0,0,0
2021110215358,4,5,1,1,1,0,0,0,0
20250418974,17,5,-12,3,2,-1,1,0,-1
20250992297,5,6,1,1,2,1,0,0,0
2021130124672,5,5,0,1,1,0,0,0,0
2022050023320,2,5,3,1,2,1,0,0,0
2019170013642,5,5,0,1,2,1,0,0,0
2022130150766,5,5,0,1,1,0,0,0,0
20230540579,4,5,1,2,2,0,0,0,0
2021090036385,5,6,1,1,2,1,0,0,0
2019110177151,10,6,-4,4,2,-2,0,0,0
2022030023529,6,4,-2,2,1,-1,0,0,0
2020010052814,7,6,-1,2,2,0,0,0,0
2022150018845,5,5,0,1,2,1,0,0,0
20251048510,6,5,-1,2,1,-1,0,0,0
20250971748,7,5,-2,2,1,-1,0,0,0
2019050029497,2,5,3,1,2,1,0,0,0
20251251273,7,5,-2,3,1,-2,0,0,0
2022100046345,10,5,-5,4,2,-2,0,0,0
2019020015866,11,7,-4,4,3,-1,0,0,0
2022030071911,9,6,-3,3,1,-2,0,0,0
20241364122,3,5,2,1,1,0,0,0,0
2019130153924,5,6,1,1,1,0,0,0,0
2019030075322,2,5,3,1,2,1,0,0,0
2020150061235,3,5,2,3,2,-1,0,0,0
2020130121411,11,6,-5,2,1,-1,0,0,0
2021030067031,5,6,1,1,1,0,0,0,0
2022130134448,5,6,1,1,2,1,0,0,0
2020050017217,2,4,2,1,1,0,0,0,0
2019100005848,7,5,-2,2,2,0,0,0,0
2021070012175,5,5,0,1,2,1,0,0,0
2019180044712,11,6,-5,3,2,-1,0,0,0
2020130114945,5,5,0,1,1,0,0,0,0
20230380882,2,5,3,1,2,1,0,0,0
2019180012325,5,4,-1,1,1,0,0,0,0
2020130075160,3,5,2,1,1,0,0,0,0
2022070011709,7,4,-3,2,2,0,0,0,0
2022070003736,4,5,1,2,2,0,0,0,0
20241114928,13,5,-8,5,2,-3,0,0,0
2021140013932,7,6,-1,2,2,0,0,0,0
2020090019433,15,6,-9,4,2,-2,0,0,0
2020090020905,5,4,-1,1,1,0,0,0,0
2020180041263,2,6,4,1,2,1,0,0,0
2020180026329,5,6,1,1,2,1,0,0,0
2020130087167,6,6,0,2,1,-1,0,0,0
2020170025098,4,6,2,1,1,0,0,0,0
2019100055728,4,5,1,2,2,0,0,0,0
20251206458,10,6,-4,2,2,0,0,0,0
2020090019471,5,5,0,1,2,1,0,0,0
2019160027367,5,5,0,1,1,0,0,0,0
20250839004,2,5,3,1,1,0,0,0,0
20230469241,7,5,-2,2,2,0,0,0,0
2022150017223,8,5,-3,4,2,-2,0,0,0
2021030060064,2,5,3,1,1,0,0,0,0
2019130073317,11,5,-6,3,2,-1,0,0,0
20251111688,13,4,-9,4,2,-2,0,0,0
20230273411,2,5,3,1,1,0,0,0,0
2021130126238,10,6,-4,2,2,0,0,0,0
2019130151932,6,6,0,2,2,0,0,0,0
20241163187,2,5,3,1,1,0,0,0,0
2021150071268,5,5,0,1,2,1,0,0,0
2019100039686,17,5,-12,4,2,-2,0,0,0
2022090024760,5,5,0,1,1,0,0,0,0
20241158870,5,5,0,1,1,0,0,0,0
20251221261,7,5,-2,2,2,0,0,0,0
2022110133805,5,6,1,1,2,1,0,0,0
2021080018544,2,6,4,1,2,1,0,0,0
20251001885,4,4,0,1,2,1,0,0,0
2020170017769,10,6,-4,2,2,0,0,0,0
20250964367,2,5,3,1,2,1,0,0,0
2019060026482,10,6,-4,2,2,0,0,0,0
2022070005826,7,5,-2,3,2,-1,0,0,0
2022140034873,10,4,-6,4,2,-2,0,0,0
20250003515,11,5,-6,3,2,-1,0,0,0
2021030099075,5,4,-1,1,1,0,0,0,0
2019120021449,7,5,-2,2,2,0,0,0,0
2022030011054,3,5,2,1,1,0,0,0,0
20250735758,2,5,3,1,1,0,0,0,0
2022130124787,6,5,-1,1,1,0,0,0,0
20251107912,5,5,0,1,1,0,0,0,0
2019130148954,2,6,4,1,2,1,0,0,0
20250999285,17,5,-12,4,2,-2,0,0,0
2019130149327,5,5,0,1,1,0,0,0,0
20240736654,2,6,4,1,2,1,0,0,0
2019180009055,23,5,-18,4,2,-2,3,0,-3
20230861088,2,5,3,1,2,1,0,0,0
2022010039427,7,5,-2,2,2,0,0,0,0
2022130124545,5,5,0,1,1,0,0,0,0
2021130102611,6,5,-1,1,1,0,0,0,0
20231064491,5,5,0,1,1,0,0,0,0
2020130114293,7,5,-2,2,1,-1,0,0,0
2021150049337,7,6,-1,2,2,0,0,0,0
2020050017224,2,5,3,1,2,1,0,0,0
2022170010364,5,6,1,1,1,0,0,0,0
2021140027367,2,5,3,1,2,1,0,0,0
20250858791,3,3,0,1,2,1,0,0,0
2021170006575,5,5,0,1,2,1,0,0,0
2019080029902,7,4,-3,2,2,0,0,0,0
20241022114,2,6,4,1,1,0,0,0,0
2019140063458,7,5,-2,2,2,0,0,0,0
2020110117593,14,5,-9,4,2,-2,0,0,0
2022130138337,10,6,-4,2,2,0,0,0,0
2019170003560,6,5,-1,2,1,-1,0,0,0
2020150045810,5,5,0,1,2,1,0,0,0
20230355234,7,4,-3,2,2,0,0,0,0
2021140015881,2,5,3,1,2,1,0,0,0
2020010057471,12,6,-6,4,2,-2,0,0,0
2022050020348,2,4,2,1,2,1,0,0,0
2019180018401,9,5,-4,3,2,-1,0,0,0
2021050014446,6,6,0,2,2,0,0,0,0
20240856034,5,5,0,1,2,1,0,0,0
2021050020685,2,5,3,1,2,1,0,0,0
20250997465,5,5,0,1,1,0,0,0,0
20251402928,5,4,-1,2,2,0,0,0,0
2022130120884,5,5,0,1,1,0,0,0,0
2022140063097,21,5,-16,3,2,-1,1,0,-1
2020060028744,9,5,-4,3,2,-1,0,0,0
20251120163,4,5,1,2,2,0,0,0,0
2021030065884,5,6,1,1,1,0,0,0,0
2019010022943,5,5,0,2,1,-1,0,0,0
2020130129595,5,5,0,1,1,0,0,0,0
20230587293,2,5,3,1,2,1,0,0,0
2019130149359,4,5,1,1,1,0,0,0,0
20230450650,4,5,1,1,1,0,0,0,0
2020180027070,5,6,1,1,2,1,0,0,0
20230422444,5,6,1,1,2,1,0,0,0
2022170003247,9,5,-4,2,1,-1,0,0,0
2020130102301,1,3,2,1,2,1,0,0,0
20230670209,7,6,-1,2,2,0,0,0,0
20241128822,5,6,1,1,2,1,0,0,0
2022130047610,5,4,-1,1,1,0,0,0,0
20250945931,5,5,0,1,1,0,0,0,0
2021010083284,5,6,1,1,2,1,0,0,0
2020130108138,5,5,0,1,1,0,0,0,0
2020150050325,7,6,-1,2,2,0,0,0,0
2022170012676,11,6,-5,3,2,-1,0,0,0
2019180011035,10,6,-4,2,2,0,0,0,0
2022170024816,11,5,-6,4,1,-3,0,0,0
2019030024777,5,5,0,2,2,0,0,0,0
20230528418,8,5,-3,3,2,-1,0,0,0
2021120017675,5,5,0,1,2,1,0,0,0
2020180050759,2,6,4,1,2,1,0,0,0
20230447543,5,6,1,2,2,0,0,0,0
2019110044826,5,6,1,1,2,1,0,0,0
2020170016425,15,6,-9,4,2,-2,0,0,0
2021080028664,7,6,-1,2,2,0,0,0,0
20251088494,1,5,4,1,1,0,0,0,0
20251120777,5,5,0,1,2,1,0,0,0
2021130082825,5,6,1,1,2,1,0,0,0
2021160008282,6,4,-2,3,2,-1,0,0,0
2019170020008,5,6,1,1,1,0,0,0,0
2021010049138,5,6,1,1,2,1,0,0,0
20250885523,7,5,-2,2,2,0,0,0,0
2019110180942,5,5,0,1,1,0,0,0,0
20250801153,5,5,0,1,1,0,0,0,0
20251075576,12,5,-7,3,2,-1,0,0,0
2020130091027,5,5,0,1,1,0,0,0,0
2021130108411,5,5,0,1,1,0,0,0,0
20240558071,6,6,0,2,2,0,0,0,0
20251128161,5,5,0,1,1,0,0,0,0
20230259447,6,6,0,2,2,0,0,0,0
2019030001371,4,4,0,1,1,0,0,0,0
2022130121907,5,5,0,1,1,0,0,0,0
20240625716,4,5,1,2,2,0,0,0,0
2022040017916,18,5,-13,5,2,-3,0,0,0
2022050003375,15,5,-10,5,2,-3,0,0,0
20230897964,7,5,-2,2,2,0,0,0,0
2021130122726,5,6,1,1,1,0,0,0,0
2022130170585,7,6,-1,2,2,0,0,0,0
2019040025557,6,6,0,2,2,0,0,0,0
20230827316,7,4,-3,2,2,0,0,0,0
20230658472,12,6,-6,3,2,-1,0,0,0
20241168416,4,5,1,1,2,1,0,0,0
2022030011434,2,4,2,1,1,0,0,0,0
2021180014618,2,6,4,1,2,1,0,0,0
2021130142453,5,5,0,1,1,0,0,0,0
2022040021439,2,7,5,1,2,1,0,0,0
2019130043860,4,4,0,2,1,-1,0,0,0
2021180015622,8,5,-3,2,2,0,0,0,0
20251479749,7,5,-2,2,2,0,0,0,0
2022040009401,3,6,3,2,3,1,0,0,0
20250971681,17,5,-12,4,2,-2,0,0,0
2022130089149,7,5,-2,2,1,-1,0,0,0
20241141293,6,5,-1,2,1,-1,0,0,0
2019180026241,9,5,-4,3,2,-1,0,0,0
20251036236,5,6,1,1,2,1,0,0,0
2022050021919,5,4,-1,1,1,0,0,0,0
2021080015917,6,4,-2,2,2,0,0,0,0
2021130072749,7,5,-2,3,1,-2,0,0,0
2019050021384,2,4,2,1,1,0,0,0,0
2022130140929,6,5,-1,2,1,-1,0,0,0
20240728048,8,6,-2,3,2,-1,0,0,0
2020130101951,1,2,1,1,1,0,0,0,0
20240732263,9,7,-2,3,2,-1,0,0,0
2022130142765,5,6,1,1,1,0,0,0,0
2022030044293,7,5,-2,2,2,0,0,0,0
2020160021831,6,5,-1,2,1,-1,0,0,0
2020130083726,5,6,1,1,2,1,0,0,0
20231201142,5,5,0,1,1,0,0,0,0
2022090007504,6,6,0,2,2,0,0,0,0
2022110170254,9,6,-3,3,2,-1,0,0,0
2022070014403,2,6,4,1,2,1,0,0,0
20251012612,2,5,3,1,2,1,0,0,0
20251110067,5,5,0,1,1,0,0,0,0
20251041237,9,5,-4,3,2,-1,0,0,0
2019140055178,2,5,3,1,2,1,0,0,0
2022100060520,2,6,4,1,2,1,0,0,0
2020100048236,17,5,-12,4,2,-2,0,0,0
20230382077,1,5,4,1,2,1,0,0,0
2022090027050,5,5,0,1,2,1,0,0,0
20240989397,5,5,0,1,1,0,0,0,0
2022130168209,5,5,0,1,1,0,0,0,0
20241147354,8,6,-2,2,2,0,0,0,0
20230976089,7,5,-2,2,1,-1,0,0,0
2021120021553,15,5,-10,5,2,-3,0,0,0
2022010083092,5,6,1,1,2,1,0,0,0
2019130154842,6,5,-1,1,2,1,0,0,0
2022170030813,5,6,1,1,2,1,0,0,0
20240782686,3,6,3,1,2,1,0,0,0
20251127846,7,6,-1,3,2,-1,0,0,0
2020100047609,2,5,3,1,2,1,0,0,0
20241161400,5,5,0,1,2,1,0,0,0
2020020011097,5,5,0,2,2,0,0,0,0
20240621764,6,6,0,2,2,0,0,0,0
2021170007237,9,5,-4,3,1,-2,0,0,0
2022070011480,3,6,3,2,3,1,0,0,0
2019100029445,15,5,-10,5,2,-3,0,0,0
2022140038003,15,5,-10,5,2,-3,0,0,0
2019020026457,2,5,3,1,2,1,0,0,0
2020100040268,9,5,-4,3,2,-1,0,0,0
20250284111,2,5,3,1,2,1,0,0,0
2021010082583,8,5,-3,3,2,-1,0,0,0
2020130102354,1,4,3,1,1,0,0,0,0
20230857336,4,6,2,2,2,0,0,0,0
2019110217496,4,6,2,1,2,1,0,0,0
2019150028598,4,5,1,1,2,1,0,0,0
2021010005840,3,5,2,1,1,0,0,0,0
2021010022638,3,5,2,1,2,1,0,0,0
2021010054558,7,5,-2,2,2,0,0,0,0
2021130078164,5,6,1,1,1,0,0,0,0
20250801273,4,5,1,2,2,0,0,0,0
2019030002857,5,5,0,2,2,0,0,0,0
20230784588,9,7,-2,3,2,-1,0,0,0
2020130142495,5,5,0,1,1,0,0,0,0
2020140047322,2,5,3,1,2,1,0,0,0
2020130106846,5,6,1,1,2,1,0,0,0
20230173846,7,5,-2,2,1,-1,0,0,0
20240499183,6,5,-1,1,2,1,0,0,0
2019070012280,7,6,-1,2,2,0,0,0,0
2019040008165,7,5,-2,2,2,0,0,0,0
2020110125124,1,3,2,1,2,1,0,0,0
2020040020140,5,5,0,1,2,1,0,0,0
20230238853,5,5,0,2,2,0,0,0,0
2021100022005,5,5,0,1,2,1,0,0,0
2022050020604,7,4,-3,2,2,0,0,0,0
2022060029238,10,8,-2,3,3,0,0,0,0
2019070018098,3,4,1,2,2,0,0,0,0
2020070018624,2,5,3,1,2,1,0,0,0
2019170003403,6,6,0,2,2,0,0,0,0
2019170029018,2,6,4,1,2,1,0,0,0
20250989463,2,6,4,1,2,1,0,0,0
2020010053438,2,6,4,1,2,1,0,0,0
20250626200,2,5,3,1,1,0,0,0,0
20250530387,5,5,0,1,2,1,0,0,0
2022160003691,2,5,3,1,2,1,0,0,0
2021130121496,5,5,0,1,1,0,0,0,0
2021180025728,10,6,-4,2,2,0,0,0,0
2019030072745,5,6,1,1,2,1,0,0,0
2019110198515,7,6,-1,2,2,0,0,0,0
2020130115204,2,5,3,1,1,0,0,0,0
2022130160316,2,6,4,1,2,1,0,0,0
2021170006923,9,5,-4,3,2,-1,0,0,0
2022020005613,6,5,-1,2,2,0,0,0,0
2020140034699,78,4,-74,18,2,-16,0,0,0
2019140039539,2,5,3,1,2,1,0,0,0
2020130131040,5,6,1,2,2,0,0,0,0
20230870473,14,5,-9,4,2,-2,0,0,0
2019040028890,7,5,-2,2,2,0,0,0,0
2020020023408,2,4,2,1,2,1,0,0,0
2019160015391,17,5,-12,5,2,-3,0,0,0
2019010072733,7,7,0,2,2,0,0,0,0
2019030025693,2,5,3,1,2,1,0,0,0
2019130150056,3,5,2,1,1,0,0,0,0
2022050023316,2,5,3,1,2,1,0,0,0
2022140045891,10,5,-5,2,2,0,0,0,0
20230717735,2,5,3,1,1,0,0,0,0
2020170024580,7,5,-2,2,1,-1,0,0,0
2020170027034,5,6,1,1,2,1,0,0,0
20240497467,6,5,-1,0,1,1,1,0,-1
2022100058022,2,5,3,1,2,1,0,0,0
20240459673,20,6,-14,6,2,-4,0,0,0
20231429880,3,5,2,1,2,1,0,0,0
20250788840,2,5,3,1,1,0,0,0,0
20251441382,2,5,3,1,2,1,0,0,0
2021120009198,4,5,1,1,2,1,0,0,0
2021010068981,5,6,1,2,2,0,0,0,0
2021130087389,7,5,-2,2,1,-1,0,0,0
20241041177,9,6,-3,2,2,0,0,0,0
2020040026337,7,6,-1,2,2,0,0,0,0
2021040012654,7,5,-2,2,2,0,0,0,0
2019160026256,5,5,0,1,2,1,0,0,0
2020180036186,4,5,1,1,2,1,0,0,0
2020030060761,8,5,-3,2,2,0,0,0,0
2019130151038,2,6,4,1,2,1,0,0,0
2022090024514,6,6,0,2,1,-1,0,0,0
2019030023730,4,4,0,1,1,0,0,0,0
2022130175829,5,5,0,1,2,1,0,0,0
2020030064480,2,5,3,1,2,1,0,0,0
20250455055,5,5,0,0,2,2,0,0,0
20251317300,13,5,-8,3,2,-1,0,0,0
2019130155057,5,5,0,1,2,1,0,0,0
2021030067488,7,5,-2,2,2,0,0,0,0
2020110083453,6,6,0,3,2,-1,0,0,0
2021020014291,8,6,-2,3,2,-1,0,0,0
2022160003408,7,5,-2,3,2,-1,0,0,0
2019130054991,10,5,-5,3,2,-1,0,0,0
2021120010585,2,4,2,1,2,1,0,0,0
20241064869,7,5,-2,1,1,0,0,0,0
2019110108325,5,5,0,1,1,0,0,0,0
2020050020775,4,4,0,2,2,0,0,0,0
20250815359,4,5,1,2,1,-1,0,0,0
2021030063874,6,6,0,2,2,0,0,0,0
2022130120395,15,5,-10,6,2,-4,0,0,0
2019170029544,6,6,0,2,2,0,0,0,0
20250997520,11,5,-6,4,2,-2,0,0,0
20251213374,4,5,1,2,2,0,0,0,0
2021010043018,7,5,-2,2,1,-1,0,0,0
2021010080876,7,5,-2,2,2,0,0,0,0
2021130074403,9,6,-3,3,2,-1,0,0,0
2022120010721,15,6,-9,5,2,-3,0,0,0
2020130136854,7,5,-2,2,2,0,0,0,0
20251183622,4,6,2,2,2,0,0,0,0
2020110196994,5,5,0,2,2,0,0,0,0
2019150060695,7,6,-1,2,2,0,0,0,0
20241003797,5,6,1,1,1,0,0,0,0
2019130132302,5,5,0,1,1,0,0,0,0
2019130146995,6,6,0,1,1,0,0,0,0
2019010025861,5,6,1,2,2,0,0,0,0
2020150061895,7,5,-2,2,2,0,0,0,0
2020180052220,6,6,0,1,2,1,0,0,0
2019020017807,10,5,-5,3,2,-1,0,0,0
20251133880,10,5,-5,2,1,-1,0,0,0
2019060042482,14,6,-8,5,2,-3,0,0,0
2022040004122,15,6,-9,5,2,-3,0,0,0
2022130117624,5,6,1,1,1,0,0,0,0
2020130116546,5,5,0,1,1,0,0,0,0
2021140044161,22,5,-17,5,2,-3,0,0,0
2020130078951,5,5,0,1,1,0,0,0,0
20251291757,2,4,2,1,2,1,0,0,0
20240449343,9,6,-3,3,2,-1,0,0,0
2020160016649,2,4,2,1,1,0,0,0,0
20240610988,11,5,-6,3,2,-1,0,0,0
2021100047543,7,5,-2,2,2,0,0,0,0
2021100030153,5,5,0,1,2,1,0,0,0
2020060028720,10,5,-5,2,2,0,0,0,0
2021010053271,4,6,2,1,1,0,0,0,0
2020050014679,2,5,3,1,2,1,0,0,0
2020100042592,4,5,1,2,2,0,0,0,0
2021030022918,7,4,-3,2,1,-1,0,0,0
20240996139,5,4,-1,1,1,0,0,0,0
20230376926,11,6,-5,4,2,-2,0,0,0
2022090012739,7,6,-1,2,2,0,0,0,0
2020130112159,4,5,1,1,2,1,0,0,0
20251275204,5,5,0,1,2,1,0,0,0
2019170000320,6,5,-1,2,1,-1,0,0,0
2021150084987,9,5,-4,3,2,-1,0,0,0
20241136807,10,6,-4,3,2,-1,0,0,0
2022130146197,5,5,0,1,1,0,0,0,0
2019110144884,5,7,2,1,2,1,0,0,0
2019010024978,3,5,2,2,1,-1,0,0,0
2021170007345,4,5,1,1,1,0,0,0,0
2020160018974,5,5,0,1,1,0,0,0,0
2021010056147,5,6,1,1,2,1,0,0,0
2022050015412,3,7,4,1,3,2,0,0,0
2021140034608,8,5,-3,2,2,0,0,0,0
2019180001097,4,6,2,1,2,1,0,0,0
2021030063358,3,5,2,1,1,0,0,0,0
20230987008,15,5,-10,5,2,-3,0,0,0
20241146378,4,5,1,1,1,0,0,0,0
20240803747,11,5,-6,3,2,-1,0,0,0
20230465390,1,6,5,1,2,1,0,0,0
2020130138123,5,5,0,1,1,0,0,0,0
20251016697,7,6,-1,2,2,0,0,0,0
20251050558,5,5,0,1,2,1,0,0,0
2020010051140,9,5,-4,2,2,0,0,0,0
20230852436,8,5,-3,3,2,-1,0,0,0
20230949054,2,5,3,1,2,1,0,0,0
2019110115820,11,6,-5,3,1,-2,0,0,0
2022130074232,4,5,1,1,1,0,0,0,0
2021160007144,3,4,1,1,1,0,0,0,0
2022140022464,4,5,1,2,2,0,0,0,0
2020030035704,2,5,3,1,1,0,0,0,0
2019010025982,14,5,-9,4,2,-2,0,0,0
20251034182,9,6,-3,3,2,-1,0,0,0
2022160003025,2,5,3,1,2,1,0,0,0
2022110146138,8,5,-3,3,2,-1,0,0,0
20230978481,7,5,-2,2,2,0,0,0,0
